datestamp,timestamp,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,cnt
18/06/2016 17:00,,16,16,68,11,4,0,1,1,2370
18/06/2016 18:00,,16,16,68,8,4,0,1,1,2097
18/06/2016 19:00,,16,16,68,8,4,0,1,1,1810
18/06/2016 20:00,,16,16,68,6,3,0,1,1,1333
18/06/2016 21:00,,15,15,72,3,1,0,1,1,1022
18/06/2016 22:00,,15,15,72,6,1,0,1,1,884
18/06/2016 23:00,,15,15,74.5,6.5,4,0,1,1,801
19/06/2016 00:00,,15,15,74.5,8,3,0,1,1,687
19/06/2016 01:00,,15,15,77,7.5,4,0,1,1,539
19/06/2016 02:00,,14.5,14.5,79.5,11,4,0,1,1,392
19/06/2016 03:00,,14.5,14.5,79.5,12,3,0,1,1,271
19/06/2016 04:00,,14,14,82,14,1,0,1,1,180
19/06/2016 05:00,,14,14,82,15,1,0,1,1,120
19/06/2016 06:00,,14,14,82,13,1,0,1,1,145
19/06/2016 07:00,,15.5,15.5,74.5,15,1,0,1,1,249
19/06/2016 08:00,,16.5,16.5,72.5,11,1,0,1,1,477
19/06/2016 09:00,,18.5,18.5,66,11,2,0,1,1,962
19/06/2016 10:00,,18.5,18.5,62,18,2,0,1,1,1735
19/06/2016 11:00,,20,20,56,19.5,3,0,1,1,2425
19/06/2016 12:00,,20,20,53,21,2,0,1,1,2982
19/06/2016 13:00,,20.5,20.5,53,18,2,0,1,1,3359
19/06/2016 14:00,,20.5,20.5,53,22,3,0,1,1,3264
19/06/2016 15:00,,20,20,58,22,3,0,1,1,2985
19/06/2016 16:00,,19,19,64,19.5,4,0,1,1,2733
19/06/2016 17:00,,18.5,18.5,66,21.5,3,0,1,1,2496
19/06/2016 18:00,,17.5,17.5,75,23,3,0,1,1,2082
19/06/2016 19:00,,17,17,77,19.5,7,0,1,1,1244
19/06/2016 20:00,,16,16,88,18,7,0,1,1,644
19/06/2016 21:00,,16,16,88,17.5,7,0,1,1,380
19/06/2016 22:00,,16,16,88,18,7,0,1,1,425
19/06/2016 23:00,,16,16,94,18,7,0,1,1,178
20/06/2016 00:00,,16,16,94,19.5,7,0,0,1,124
20/06/2016 01:00,,16,16,94,20,7,0,0,1,75
20/06/2016 02:00,,16,16,91,20,7,0,0,1,36
20/06/2016 03:00,,16,16,88,22,7,0,0,1,35
20/06/2016 04:00,,16,16,88,19.5,3,0,0,1,49
20/06/2016 05:00,,16,16,88,19,3,0,0,1,104
20/06/2016 06:00,,16,16,88,19.5,7,0,0,1,488
20/06/2016 07:00,,16,16,88,22,7,0,0,1,1065
20/06/2016 08:00,,16,16,91,21.5,7,0,0,1,1279
20/06/2016 09:00,,16,16,94,18,7,0,0,1,522
20/06/2016 10:00,,16,16,94,17,7,0,0,1,184
20/06/2016 11:00,,16,16,94,20,7,0,0,1,172
20/06/2016 12:00,,17,17,91,19,7,0,0,1,343
20/06/2016 13:00,,18.5,18.5,85.5,18,7,0,0,1,631
20/06/2016 14:00,,20,20,78,20,3,0,0,1,889
20/06/2016 15:00,,21,21,73,22,2,0,0,1,1204
20/06/2016 16:00,,21.5,21.5,71,23,7,0,0,1,1714
20/06/2016 17:00,,22,22,61,28.5,2,0,0,1,3735
20/06/2016 18:00,,22,22,59,26,2,0,0,1,3652
20/06/2016 19:00,,21.5,21.5,58.5,25,2,0,0,1,2236
20/06/2016 20:00,,21,21,60,22,2,0,0,1,1313
20/06/2016 21:00,,20,20,64,18.5,1,0,0,1,845
20/06/2016 22:00,,19,19,68,15,1,0,0,1,874
20/06/2016 23:00,,18,18,75.5,14,1,0,0,1,488
21/06/2016 00:00,,17.5,17.5,75,13,1,0,0,1,280
21/06/2016 01:00,,17,17,77,12,1,0,0,1,180
21/06/2016 02:00,,16.5,16.5,80,14,1,0,0,1,108
21/06/2016 03:00,,16,16,80,14,1,0,0,1,84
21/06/2016 04:00,,16,16,77,15,2,0,0,1,59
21/06/2016 05:00,,16,16,77,14,4,0,0,1,155
21/06/2016 06:00,,16.5,16.5,72.5,14,2,0,0,1,819
21/06/2016 07:00,,17,17,68,14,2,0,0,1,2556
21/06/2016 08:00,,18.5,18.5,62,20.5,2,0,0,1,4908
21/06/2016 09:00,,19.5,19.5,58,18,2,0,0,1,2520
21/06/2016 10:00,,19.5,19.5,62,19,2,0,0,1,1302
21/06/2016 11:00,,20.5,20.5,58.5,18,3,0,0,1,1260
21/06/2016 12:00,,21,21,55,18,3,0,0,1,1753
21/06/2016 13:00,,21.5,21.5,55,18,2,0,0,1,1691
21/06/2016 14:00,,21,21,55,18,3,0,0,1,1556
21/06/2016 15:00,,20.5,20.5,58.5,20.5,3,0,0,1,1752
21/06/2016 16:00,,21,21,53,20.5,3,0,0,1,2411
21/06/2016 17:00,,21,21,53,19.5,3,0,0,1,4316
21/06/2016 18:00,,20.5,20.5,56.5,16,2,0,0,1,4170
21/06/2016 19:00,,20.5,20.5,56.5,11,2,0,0,1,2693
21/06/2016 20:00,,19.5,19.5,66,16,2,0,0,1,1617
21/06/2016 21:00,,18.5,18.5,70.5,16,2,0,0,1,1118
21/06/2016 22:00,,18,18,73,14,1,0,0,1,787
21/06/2016 23:00,,17,17,77,14,1,0,0,1,456
22/06/2016 00:00,,16,16,83,14,2,0,0,1,276
22/06/2016 01:00,,16,16,83,13,2,0,0,1,185
22/06/2016 02:00,,15,15,88,11,2,0,0,1,108
22/06/2016 03:00,,15,15,88,10,1,0,0,1,69
22/06/2016 04:00,,15,15,88,6.5,1,0,0,1,64
22/06/2016 05:00,,15.5,15.5,85.5,6.5,4,0,0,1,168
22/06/2016 06:00,,16.5,16.5,80,6,2,0,0,1,787
22/06/2016 07:00,,17.5,17.5,77.5,6.5,3,0,0,1,2553
22/06/2016 08:00,,17.5,17.5,83,6.5,3,0,0,1,4455
22/06/2016 09:00,,17.5,17.5,88,10,3,0,0,1,2331
22/06/2016 10:00,,19.5,19.5,80.5,11,3,0,0,1,1134
22/06/2016 11:00,,20,20,78,18,3,0,0,1,1174
22/06/2016 12:00,,20.5,20.5,80.5,13,3,0,0,1,1450
22/06/2016 13:00,,21,21,78,16,7,0,0,1,1495
22/06/2016 14:00,,22,22,71,18,3,0,0,1,1426
22/06/2016 15:00,,23,23,69,17,3,0,0,1,1522
22/06/2016 16:00,,22.5,22.5,71,19.5,3,0,0,1,2187
22/06/2016 17:00,,22.5,22.5,69,16,3,0,0,1,4175
22/06/2016 18:00,,22,22,71,12,3,0,0,1,3925
22/06/2016 19:00,,22,22,69,10,3,0,0,1,2648
22/06/2016 20:00,,22,22,71,8,2,0,0,1,1692
22/06/2016 21:00,,21,21,73,7,1,0,0,1,1146
22/06/2016 22:00,,21,21,78,5,1,0,0,1,960
22/06/2016 23:00,,19,19,91,10,7,0,0,1,296
23/06/2016 00:00,,19,19,94,8,7,0,0,1,143
23/06/2016 01:00,,19,19,94,6.5,7,0,0,1,62
23/06/2016 02:00,,19,19,94,10,7,0,0,1,18
23/06/2016 03:00,,19,19,94,8,7,0,0,1,12
23/06/2016 04:00,,19,19,94,14,7,0,0,1,33
23/06/2016 05:00,,19,19,94,12,7,0,0,1,91
23/06/2016 06:00,,19,19,94,17,7,0,0,1,202
23/06/2016 07:00,,19,19,94,13,7,0,0,1,981
23/06/2016 08:00,,19.5,19.5,94,8.5,3,0,0,1,2865
23/06/2016 09:00,,20.5,20.5,91,7,3,0,0,1,2615
23/06/2016 10:00,,21,21,83,7.5,3,0,0,1,1235
23/06/2016 11:00,,21,21,85.5,14,3,0,0,1,1105
23/06/2016 12:00,,21,21,85.5,10,7,0,0,1,1419
23/06/2016 13:00,,22,22,80.5,8.5,3,0,0,1,1253
23/06/2016 14:00,,21,21,88,13,7,0,0,1,1252
23/06/2016 15:00,,21.5,21.5,80.5,13,7,0,0,1,1414
23/06/2016 16:00,,21,21,88,8,3,0,0,1,774
23/06/2016 17:00,,20.5,20.5,91,11,7,0,0,1,1881
23/06/2016 18:00,,20,20,91,6.5,7,0,0,1,2446
23/06/2016 19:00,,20,20,91,12,3,0,0,1,1930
23/06/2016 20:00,,20,20,88,11,2,0,0,1,1107
23/06/2016 21:00,,19.5,19.5,91,11,2,0,0,1,863
23/06/2016 22:00,,19,19,91,13,3,0,0,1,657
23/06/2016 23:00,,19,19,88,12,3,0,0,1,494
24/06/2016 15:00,,22,22,50,26,2,0,0,1,2035
24/06/2016 16:00,,22,22,50,26,2,0,0,1,2614
24/06/2016 17:00,,21,21,53,26,2,0,0,1,3966
24/06/2016 18:00,,21,21,53,26,2,0,0,1,3332
24/06/2016 19:00,,19,19,60,26,2,0,0,1,2069
24/06/2016 20:00,,19,19,60,22,2,0,0,1,1517
24/06/2016 21:00,,18,18,60,15,2,0,0,1,1120
24/06/2016 22:00,,17,17,68,15,2,0,0,1,908
24/06/2016 23:00,,16,16,77,13,1,0,0,1,819
25/06/2016 00:00,,15,15,82,15,1,0,1,1,715
25/06/2016 01:00,,15,15,77,17,1,0,1,1,469
25/06/2016 02:00,,15,15,77,17,1,0,1,1,311
25/06/2016 03:00,,15,15,77,13,1,0,1,1,229
25/06/2016 04:00,,14,14,82,17,1,0,1,1,163
25/06/2016 05:00,,14,14,82,15,2,0,1,1,138
25/06/2016 06:00,,14,14,82,13,1,0,1,1,164
25/06/2016 07:00,,15,15,77,13,2,0,1,1,373
25/06/2016 08:00,,16,16,72,11,2,0,1,1,671
25/06/2016 09:00,,17,17,68,17,2,0,1,1,1109
25/06/2016 10:00,,17,17,64,13,2,0,1,1,1592
25/06/2016 11:00,,19,19,60,13,2,0,1,1,1987
25/06/2016 12:00,,17,17,68,24,7,0,1,1,2230
25/06/2016 13:00,,20,20,52.5,18,7,0,1,1,2475
25/06/2016 14:00,,18.5,18.5,52.5,19,7,0,1,1,2188
25/06/2016 15:00,,17,17,68,11,7,0,1,1,2524
25/06/2016 16:00,,15.5,15.5,79.5,12,7,0,1,1,1578
25/06/2016 17:00,,15.5,15.5,77,5,7,0,1,1,1807
25/06/2016 18:00,,16,16,77,8,7,0,1,1,1184
25/06/2016 19:00,,16,16,77,12,7,0,1,1,993
25/06/2016 20:00,,16.5,16.5,75,9,3,0,1,1,1024
25/06/2016 21:00,,15.5,15.5,82.5,9,3,0,1,1,771
25/06/2016 22:00,,16,16,77,7,3,0,1,1,715
25/06/2016 23:00,,16,16,77,17.5,1,0,1,1,529
26/06/2016 00:00,,15,15,79.5,15,1,0,1,1,540
26/06/2016 01:00,,15,15,77,18,1,0,1,1,462
26/06/2016 02:00,,14,14,82,15,2,0,1,1,328
26/06/2016 03:00,,14,14,82,18,2,0,1,1,276
26/06/2016 04:00,,14,14,85,14,3,0,1,1,163
26/06/2016 05:00,,15,15,82,20,3,0,1,1,134
26/06/2016 06:00,,15,15,77,22,3,0,1,1,164
26/06/2016 07:00,,15,15,77,22,3,0,1,1,219
26/06/2016 08:00,,15.5,15.5,74.5,20,2,0,1,1,421
26/06/2016 09:00,,15.5,15.5,77,21,7,0,1,1,724
26/06/2016 10:00,,16,16,74.5,20.5,3,0,1,1,1381
26/06/2016 11:00,,17.5,17.5,66,15,3,0,1,1,1954
26/06/2016 12:00,,18.5,18.5,58,19,3,0,1,1,2381
26/06/2016 13:00,,20,20,51,22,3,0,1,1,2858
26/06/2016 14:00,,20,20,53,18.5,2,0,1,1,2747
26/06/2016 15:00,,20,20,53,19.5,2,0,1,1,2872
26/06/2016 16:00,,20,20,53,25,2,0,1,1,3148
26/06/2016 17:00,,19.5,19.5,56,28,2,0,1,1,2608
26/06/2016 18:00,,19,19,56,24,2,0,1,1,2277
26/06/2016 19:00,,17,17,66,25,2,0,1,1,1423
26/06/2016 20:00,,16,16,77,22,7,0,1,1,713
26/06/2016 21:00,,15,15,85,13,7,0,1,1,492
26/06/2016 22:00,,16,16,83,11,7,0,1,1,505
26/06/2016 23:00,,16,16,83,15,7,0,1,1,322
27/06/2016 00:00,,15,15,94,12,7,0,0,1,164
27/06/2016 01:00,,15,15,94,12,7,0,0,1,100
27/06/2016 02:00,,16,16,91,14,3,0,0,1,72
27/06/2016 03:00,,16,16,94,14,7,0,0,1,33
27/06/2016 04:00,,16,16,94,15,7,0,0,1,34
27/06/2016 05:00,,16,16,97,14,7,0,0,1,129
27/06/2016 06:00,,16.5,16.5,91,16,3,0,0,1,612
27/06/2016 07:00,,17,17,85.5,18,3,0,0,1,1612
27/06/2016 08:00,,17,17,85.5,16,3,0,0,1,3414
27/06/2016 09:00,,17.5,17.5,80.5,12,3,0,0,1,2028
27/06/2016 10:00,,18,18,75.5,14,3,0,0,1,1129
27/06/2016 11:00,,18.5,18.5,70.5,17,2,0,0,1,1107
27/06/2016 12:00,,20,20,60,19.5,2,0,0,1,1314
27/06/2016 13:00,,20,20,56,25,3,0,0,1,1535
27/06/2016 14:00,,20.5,20.5,49.5,22,2,0,0,1,1409
27/06/2016 15:00,,20.5,20.5,47.5,22,2,0,0,1,1676
27/06/2016 16:00,,21,21,43,18,1,0,0,1,2481
27/06/2016 17:00,,21,21,46,18.5,1,0,0,1,4248
27/06/2016 18:00,,20,20,46,18,1,0,0,1,3888
27/06/2016 19:00,,19,19,49,17,1,0,0,1,2577
27/06/2016 20:00,,19,19,49,15,1,0,0,1,1374
27/06/2016 21:00,,18.5,18.5,50.5,12,1,0,0,1,855
27/06/2016 22:00,,18,18,52,12,1,0,0,1,968
27/06/2016 23:00,,17.5,17.5,54,12,1,0,0,1,540
28/06/2016 00:00,,16.5,16.5,57.5,7,1,0,0,1,251
28/06/2016 01:00,,16,16,63,6,1,0,0,1,141
28/06/2016 02:00,,15.5,15.5,63.5,6,1,0,0,1,98
28/06/2016 03:00,,15,15,65.5,6.5,1,0,0,1,62
28/06/2016 04:00,,15,15,65.5,6,1,0,0,1,67
28/06/2016 05:00,,14,14,67,5,1,0,0,1,161
28/06/2016 06:00,,14.5,14.5,65,2,1,0,0,1,817
28/06/2016 07:00,,16,16,63,2,1,0,0,1,2558
28/06/2016 08:00,,17,17,59,6.5,1,0,0,1,4876
28/06/2016 09:00,,18,18,54,7,2,0,0,1,2549
28/06/2016 10:00,,19,19,47.5,10,2,0,0,1,1384
28/06/2016 11:00,,19.5,19.5,46,12,2,0,0,1,1300
28/06/2016 12:00,,19.5,19.5,46,14,2,0,0,1,1702
28/06/2016 13:00,,21,21,43,15,2,0,0,1,1663
28/06/2016 14:00,,21,21,43,18.5,2,0,0,1,1649
28/06/2016 15:00,,20,20,46,19.5,2,0,0,1,1771
28/06/2016 16:00,,18.5,18.5,46,23,2,0,0,1,1939
28/06/2016 17:00,,15.5,15.5,68,17,7,0,0,1,1644
28/06/2016 18:00,,14.5,14.5,79.5,18,7,0,0,1,1950
28/06/2016 19:00,,14,14,88,14,7,0,0,1,1751
28/06/2016 20:00,,14.5,14.5,85,17,7,0,0,1,1183
28/06/2016 21:00,,15,15,82,16,7,0,0,1,823
28/06/2016 22:00,,15,15,82,23.5,7,0,0,1,607
28/06/2016 23:00,,14,14,88,23,7,0,0,1,342
29/06/2016 00:00,,14,14,88,20,7,0,0,1,248
29/06/2016 01:00,,15,15,82,22,3,0,0,1,159
29/06/2016 02:00,,15,15,79.5,28,3,0,0,1,88
29/06/2016 03:00,,13,13,77,25,2,0,0,1,59
29/06/2016 04:00,,13,13,79.5,18,2,0,0,1,69
29/06/2016 05:00,,12.5,12.5,85,18,2,0,0,1,151
29/06/2016 06:00,,13.5,13.5,85,16,2,0,0,1,843
29/06/2016 07:00,,15,15,77,19,2,0,0,1,2566
29/06/2016 08:00,,16,16,72,18,2,0,0,1,4731
29/06/2016 09:00,,17,17,66,23,2,0,0,1,2417
29/06/2016 10:00,,17,17,64,26,3,0,0,1,1139
29/06/2016 11:00,,18,18,60,27,3,0,0,1,826
29/06/2016 12:00,,17,17,66,27,7,0,0,1,1075
29/06/2016 13:00,,16.5,16.5,72.5,29,7,0,0,1,951
29/06/2016 14:00,,15.5,15.5,82.5,28,7,0,0,1,787
29/06/2016 15:00,,16,16,83,28,7,0,0,1,950
29/06/2016 16:00,,16,16,83,25,3,0,0,1,1725
29/06/2016 17:00,,16,16,80,27,3,0,0,1,3373
29/06/2016 18:00,,16,16,83,24,3,0,0,1,3573
29/06/2016 19:00,,16,16,83,23,3,0,0,1,2206
29/06/2016 20:00,,16,16,80,24,3,0,0,1,1357
29/06/2016 21:00,,16,16,77,20,2,0,0,1,999
29/06/2016 22:00,,15.5,15.5,85.5,19.5,7,0,0,1,562
29/06/2016 23:00,,15,15,88,18,7,0,0,1,356
30/06/2016 00:00,,15,15,85,19.5,7,0,0,1,78
30/06/2016 01:00,,15,15,85,17,7,0,0,1,28
30/06/2016 02:00,,14,14,94,14,7,0,0,1,87
30/06/2016 03:00,,14,14,88,14,7,0,0,1,70
30/06/2016 04:00,,14,14,94,11,7,0,0,1,43
30/06/2016 05:00,,14,14,94,11,7,0,0,1,120
30/06/2016 06:00,,14,14,94,11,7,0,0,1,624
30/06/2016 07:00,,15,15,88,8,2,0,0,1,2239
30/06/2016 08:00,,16,16,83,12,3,0,0,1,4444
30/06/2016 09:00,,17,17,75,13,3,0,0,1,2393
30/06/2016 10:00,,18.5,18.5,66,15,2,0,0,1,1245
30/06/2016 11:00,,19.5,19.5,64,18,2,0,0,1,1245
30/06/2016 12:00,,20,20,58,21,2,0,0,1,1673
30/06/2016 13:00,,20,20,54.5,22,2,0,0,1,1633
30/06/2016 14:00,,20,20,58,24,2,0,0,1,1596
30/06/2016 15:00,,19.5,19.5,64,19.5,2,0,0,1,1603
30/06/2016 16:00,,20,20,60,24,2,0,0,1,2285
30/06/2016 17:00,,20,20,60,23,2,0,0,1,3773
30/06/2016 18:00,,19.5,19.5,62,27,2,0,0,1,3738
30/06/2016 19:00,,19,19,62,23,2,0,0,1,2403
30/06/2016 20:00,,18,18,64,22.5,2,0,0,1,1635
30/06/2016 21:00,,17.5,17.5,73,21.5,2,0,0,1,1041
30/06/2016 22:00,,17.5,17.5,75,24,3,0,0,1,800
30/06/2016 23:00,,17,17,77,27,3,0,0,1,636
01/07/2016 00:00,,17,17,77,24,3,0,0,1,386
01/07/2016 01:00,,17,17,80,22,3,0,0,1,242
01/07/2016 02:00,,17,17,77,23,3,0,0,1,147
01/07/2016 03:00,,17,17,77,23,3,0,0,1,98
01/07/2016 04:00,,17,17,77,23,3,0,0,1,81
01/07/2016 05:00,,17,17,77,20,3,0,0,1,140
01/07/2016 06:00,,17,17,77,19.5,3,0,0,1,618
01/07/2016 07:00,,15.5,15.5,88,20.5,7,0,0,1,1153
01/07/2016 08:00,,15.5,15.5,88,18,7,0,0,1,3003
01/07/2016 09:00,,16.5,16.5,80,17.5,2,0,0,1,2322
01/07/2016 10:00,,18,18,68,20.5,2,0,0,1,996
01/07/2016 11:00,,18,18,70.5,22,3,0,0,1,909
01/07/2016 12:00,,17.5,17.5,70.5,26,7,0,0,1,886
01/07/2016 13:00,,17,17,77,21,3,0,0,1,1048
01/07/2016 14:00,,17.5,17.5,73,20,7,0,0,1,1126
01/07/2016 15:00,,19.5,19.5,62,24.5,2,0,0,1,1595
01/07/2016 16:00,,20,20,53,28,3,0,0,1,2009
01/07/2016 17:00,,18.5,18.5,60,25,7,0,0,1,3129
01/07/2016 18:00,,16.5,16.5,68,23.5,3,0,0,1,2612
01/07/2016 19:00,,17,17,57.5,26,2,0,0,1,1898
01/07/2016 20:00,,15.5,15.5,70.5,25,2,0,0,1,1041
01/07/2016 21:00,,14,14,77,19.5,2,0,0,1,756
01/07/2016 22:00,,14,14,77,21,1,0,0,1,864
01/07/2016 23:00,,13,13,77,22,1,0,0,1,671
02/07/2016 00:00,,13,13,77,18,1,0,1,1,580
02/07/2016 01:00,,13,13,77,18,2,0,1,1,397
02/07/2016 02:00,,12,12,82,22,2,0,1,1,287
02/07/2016 03:00,,12,12,77,21,2,0,1,1,208
02/07/2016 04:00,,12,12,77,21.5,1,0,1,1,154
02/07/2016 05:00,,12,12,79.5,19.5,1,0,1,1,131
02/07/2016 06:00,,12,12,82,25,2,0,1,1,132
02/07/2016 07:00,,13.5,13.5,74.5,25,2,0,1,1,337
02/07/2016 08:00,,15,15,65.5,27,2,0,1,1,619
02/07/2016 09:00,,16,16,57,29,2,0,1,1,1082
02/07/2016 10:00,,17,17,54,27,2,0,1,1,1643
02/07/2016 11:00,,17,17,52,25,2,0,1,1,1985
02/07/2016 12:00,,18,18,49,26,2,0,1,1,2243
02/07/2016 13:00,,17.5,17.5,54,29,2,0,1,1,2473
02/07/2016 14:00,,18.5,18.5,52,27,2,0,1,1,2817
02/07/2016 15:00,,20,20,43,34,2,0,1,1,3096
02/07/2016 16:00,,18.5,18.5,58,29.5,2,0,1,1,2961
02/07/2016 17:00,,18.5,18.5,56,28,2,0,1,1,2245
02/07/2016 18:00,,16,16,72.5,16,7,0,1,1,1661
02/07/2016 19:00,,17,17,64,25,3,0,1,1,1716
02/07/2016 20:00,,17,17,64,23,2,0,1,1,1082
02/07/2016 21:00,,16,16,68,18.5,1,0,1,1,793
02/07/2016 22:00,,15,15,74.5,16,1,0,1,1,786
02/07/2016 23:00,,15,15,70,20,1,0,1,1,894
03/07/2016 00:00,,14,14,72,21.5,1,0,1,1,609
03/07/2016 01:00,,14,14,72,20,1,0,1,1,515
03/07/2016 02:00,,13,13,79.5,17,1,0,1,1,361
03/07/2016 03:00,,13,13,82,15,1,0,1,1,221
03/07/2016 04:00,,12.5,12.5,85,10,1,0,1,1,152
03/07/2016 05:00,,12.5,12.5,85,11,1,0,1,1,107
03/07/2016 06:00,,13.5,13.5,79.5,14,1,0,1,1,172
03/07/2016 07:00,,14.5,14.5,74.5,16,1,0,1,1,252
03/07/2016 08:00,,16,16,68,13,1,0,1,1,498
03/07/2016 09:00,,17,17,64,14,2,0,1,1,951
03/07/2016 10:00,,18,18,56,12,2,0,1,1,1683
03/07/2016 11:00,,18.5,18.5,52,12,2,0,1,1,2193
03/07/2016 12:00,,19.5,19.5,50.5,13,2,0,1,1,2549
03/07/2016 13:00,,19.5,19.5,54.5,16,2,0,1,1,2786
03/07/2016 14:00,,20,20,49,14,2,0,1,1,2963
03/07/2016 15:00,,20.5,20.5,49.5,13,2,0,1,1,3043
03/07/2016 16:00,,20,20,54.5,16,2,0,1,1,3055
03/07/2016 17:00,,20.5,20.5,53,17,2,0,1,1,2950
03/07/2016 18:00,,20,20,54.5,13,2,0,1,1,2660
03/07/2016 19:00,,19.5,19.5,58,15,2,0,1,1,2090
03/07/2016 20:00,,18.5,18.5,62,15,2,0,1,1,1448
03/07/2016 21:00,,17.5,17.5,68.5,12,1,0,1,1,939
03/07/2016 22:00,,16.5,16.5,75,13,1,0,1,1,995
03/07/2016 23:00,,16,16,77,14,1,0,1,1,476
04/07/2016 00:00,,15,15,82,15,1,0,0,1,338
04/07/2016 01:00,,14.5,14.5,85,13,1,0,0,1,169
04/07/2016 02:00,,14,14,88,13,1,0,0,1,91
04/07/2016 03:00,,14,14,88,13,1,0,0,1,32
04/07/2016 04:00,,13,13,94,12,1,0,0,1,60
04/07/2016 05:00,,13,13,91,9,1,0,0,1,160
04/07/2016 06:00,,14,14,82,10,1,0,0,1,748
04/07/2016 07:00,,15.5,15.5,74.5,7,1,0,0,1,2463
04/07/2016 08:00,,17.5,17.5,68,8,1,0,0,1,4493
04/07/2016 09:00,,19.5,19.5,54.5,10,2,0,0,1,2401
04/07/2016 10:00,,20.5,20.5,51.5,14,2,0,0,1,1272
04/07/2016 11:00,,21,21,51.5,17,2,0,0,1,1284
04/07/2016 12:00,,20.5,20.5,53,17,2,0,0,1,1641
04/07/2016 13:00,,20.5,20.5,53,19,3,0,0,1,1664
04/07/2016 14:00,,21,21,55,18.5,2,0,0,1,1596
04/07/2016 15:00,,20.5,20.5,56.5,20.5,3,0,0,1,1818
04/07/2016 16:00,,19.5,19.5,66,21,3,0,0,1,2270
04/07/2016 17:00,,19,19,66,22,3,0,0,1,4389
04/07/2016 18:00,,18,18,78,19.5,3,0,0,1,4105
04/07/2016 19:00,,18,18,78,17,3,0,0,1,2413
04/07/2016 20:00,,18,18,78,18,3,0,0,1,1637
04/07/2016 21:00,,18,18,78,19.5,3,0,0,1,1001
04/07/2016 22:00,,17.5,17.5,78,20,3,0,0,1,727
04/07/2016 23:00,,17,17,77,19.5,3,0,0,1,449
05/07/2016 00:00,,17,17,83,20,3,0,0,1,216
05/07/2016 01:00,,16,16,83,20.5,4,0,0,1,132
05/07/2016 02:00,,16,16,83,16,4,0,0,1,74
05/07/2016 03:00,,17,17,83,19.5,3,0,0,1,58
05/07/2016 04:00,,16,16,88,20.5,7,0,0,1,54
05/07/2016 05:00,,16,16,83,24,3,0,0,1,188
05/07/2016 06:00,,16,16,77,24,3,0,0,1,823
05/07/2016 07:00,,16.5,16.5,75,22,3,0,0,1,2469
05/07/2016 08:00,,17.5,17.5,72.5,20.5,2,0,0,1,4919
05/07/2016 09:00,,17.5,17.5,70.5,28,3,0,0,1,2277
05/07/2016 10:00,,17.5,17.5,64,24,2,0,0,1,1238
05/07/2016 11:00,,18,18,60,27,2,0,0,1,1225
05/07/2016 12:00,,19,19,54,21,2,0,0,1,1645
05/07/2016 13:00,,19.5,19.5,52.5,22,2,0,0,1,1793
05/07/2016 14:00,,20,20,51,19.5,3,0,0,1,1644
05/07/2016 15:00,,20.5,20.5,46,19.5,3,0,0,1,1795
05/07/2016 16:00,,21,21,44.5,18,1,0,0,1,2497
05/07/2016 17:00,,20.5,20.5,46,20.5,1,0,0,1,4569
05/07/2016 18:00,,20,20,47.5,19.5,1,0,0,1,4801
05/07/2016 19:00,,20,20,46,16,1,0,0,1,3051
05/07/2016 20:00,,19,19,49,16,1,0,0,1,1997
05/07/2016 21:00,,18.5,18.5,50.5,8,1,0,0,1,1375
05/07/2016 22:00,,17.5,17.5,54,8.5,3,0,0,1,1023
05/07/2016 23:00,,16.5,16.5,57.5,13,3,0,0,1,600
06/07/2016 00:00,,16,16,59,15,3,0,0,1,311
06/07/2016 01:00,,15,15,59,15,3,0,0,1,173
06/07/2016 02:00,,14.5,14.5,63,9,2,0,0,1,85
06/07/2016 03:00,,14,14,63,6,1,0,0,1,69
06/07/2016 04:00,,13,13,69.5,6,1,0,0,1,72
06/07/2016 05:00,,13,13,69.5,6,1,0,0,1,178
06/07/2016 06:00,,13,13,72,7.5,1,0,0,1,897
06/07/2016 07:00,,14,14,72,12,1,0,0,1,2821
06/07/2016 08:00,,15.5,15.5,61,13,1,0,0,1,5064
06/07/2016 09:00,,16.5,16.5,53.5,7.5,2,0,0,1,2736
06/07/2016 10:00,,18,18,49,8,2,0,0,1,1381
06/07/2016 11:00,,18.5,18.5,47.5,12,2,0,0,1,1326
06/07/2016 12:00,,19.5,19.5,43,11,1,0,0,1,1759
06/07/2016 13:00,,20.5,20.5,39,7.5,1,0,0,1,1869
06/07/2016 14:00,,21,21,39,8.5,1,0,0,1,1729
06/07/2016 15:00,,21.5,21,39,9.5,1,0,0,1,2007
06/07/2016 16:00,,21,21,41.5,11,1,0,0,1,2644
06/07/2016 17:00,,22,21,39.5,8.5,1,0,0,1,4518
06/07/2016 18:00,,22,21,39.5,5.5,1,0,0,1,4700
06/07/2016 19:00,,21,21,43,12,1,0,0,1,3138
06/07/2016 20:00,,20,20,47.5,7,1,0,0,1,1723
06/07/2016 21:00,,19,19,52,7,1,0,0,1,1207
06/07/2016 22:00,,19,19,60,12,1,0,0,1,1225
06/07/2016 23:00,,18,18,64,14,1,0,0,1,780
07/07/2016 00:00,,17.5,17.5,66,12,1,0,0,1,369
07/07/2016 01:00,,17,17,68,13,1,0,0,1,207
07/07/2016 02:00,,17,17,68,11,1,0,0,1,159
07/07/2016 03:00,,16.5,16.5,70,10,1,0,0,1,71
